metric_version,dataset,model,model_size,train_type,lambda,seed,group_type,group_value,ref_coda,hyp_coda,count,ref_total,row_rate
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,nh,none,11,971,0.011328527291
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,nh,n,16,971,0.016477857878
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,nh,ng,2,971,0.002059732235
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,nh,nh,938,971,0.966014418126
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,nh,t,0,971,0.000000000000
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,nh,c,0,971,0.000000000000
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,nh,ch,0,971,0.000000000000
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,nh,m,4,971,0.004119464470
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,nh,p,0,971,0.000000000000
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,t,none,38,1615,0.023529411765
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,t,n,6,1615,0.003715170279
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,t,ng,2,1615,0.001238390093
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,t,nh,0,1615,0.000000000000
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,t,t,1497,1615,0.926934984520
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,t,c,46,1615,0.028482972136
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,t,ch,7,1615,0.004334365325
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,scope,overall,t,m,4,1615,0.002476780186
