metric_version,dataset,model,model_size,train_type,lambda,seed,group_type,group_value,ref_coda,hyp_coda,count,ref_total,row_rate
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,ng,none,48,1208,0.039735099338
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,ng,n,37,1208,0.030629139073
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,ng,ng,1090,1208,0.902317880795
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,ng,nh,9,1208,0.007450331126
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,ng,t,5,1208,0.004139072848
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,ng,c,6,1208,0.004966887417
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,ng,ch,0,1208,0.000000000000
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,ng,m,10,1208,0.008278145695
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,ng,p,3,1208,0.002483443709
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,nh,none,11,358,0.030726256983
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,nh,n,20,358,0.055865921788
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,nh,ng,7,358,0.019553072626
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,nh,nh,315,358,0.879888268156
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,nh,t,1,358,0.002793296089
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,nh,c,0,358,0.000000000000
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,nh,ch,0,358,0.000000000000
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,nh,m,3,358,0.008379888268
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,nh,p,1,358,0.002793296089
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,t,none,24,560,0.042857142857
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,t,n,9,560,0.016071428571
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,t,ng,4,560,0.007142857143
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,t,nh,2,560,0.003571428571
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,t,t,470,560,0.839285714286
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,t,c,39,560,0.069642857143
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,t,ch,4,560,0.007142857143
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,t,m,1,560,0.001785714286
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,t,p,7,560,0.012500000000
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,c,none,12,560,0.021428571429
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,c,n,8,560,0.014285714286
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,c,ng,10,560,0.017857142857
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,c,nh,0,560,0.000000000000
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,c,t,22,560,0.039285714286
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,c,c,495,560,0.883928571429
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,c,ch,4,560,0.007142857143
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,c,m,2,560,0.003571428571
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,c,p,7,560,0.012500000000
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,ch,none,5,94,0.053191489362
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,ch,n,2,94,0.021276595745
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,ch,ng,0,94,0.000000000000
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,ch,nh,0,94,0.000000000000
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,ch,t,6,94,0.063829787234
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,ch,c,6,94,0.063829787234
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,ch,ch,73,94,0.776595744681
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,ch,m,0,94,0.000000000000
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,ch,p,2,94,0.021276595745
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,m,none,15,432,0.034722222222
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,m,n,9,432,0.020833333333
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,m,ng,8,432,0.018518518519
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,scope,low_snr,m,nh,3,432,0.006944444444
