epoch,global_step,learning_rate,asr_loss,tone_loss,total_loss
0,1,1.2048192771084338e-06,1.1670440435409546,1.8869692087173462,1.355741024017334
0,10,1.2048192771084338e-05,0.9667090045081245,1.9030348989698622,1.1570124824841816
0,20,2.4096385542168677e-05,0.9218929052352905,1.891330111026764,1.1110259294509888
0,30,3.614457831325301e-05,0.85392906665802,1.8824984788894654,1.0421789050102235
0,40,4.8192771084337354e-05,0.7748475492000579,1.8516984701156616,0.9600174069404602
0,50,6.02409638554217e-05,0.6939627885818481,1.8120725631713868,0.8751700460910797
0,60,7.228915662650602e-05,0.6163752943277359,1.7923322796821595,0.7956085205078125
0,70,8.433734939759037e-05,0.43599775731563567,1.7476041793823243,0.6107581824064254
0,80,9.638554216867471e-05,0.22229079380631447,1.6893741846084596,0.3912282168865204
0,90,9.955583756345179e-05,0.15681731160730122,1.6407233595848083,0.32088965326547625
0,100,9.892131979695431e-05,0.12723122909665108,1.5732314348220826,0.2845543771982193
0,110,9.828680203045686e-05,0.1474522478878498,1.5170581936836243,0.2991580694913864
0,120,9.76522842639594e-05,0.13516710959374906,1.4433732509613038,0.2795044377446175
0,130,9.701776649746193e-05,0.12097385600209236,1.3737624526023864,0.2583501011133194
0,140,9.638324873096447e-05,0.15183780044317247,1.336656391620636,0.2855034440755844
0,150,9.574873096446702e-05,0.12362723127007484,1.2652814865112305,0.250155383348465
0,160,9.511421319796954e-05,0.15505204796791078,1.2064886689186096,0.27570091336965563
0,170,9.447969543147208e-05,0.15032797493040562,1.1718383193016053,0.2675118088722229
0,180,9.384517766497463e-05,0.11773653030395508,1.1080405592918396,0.22854058742523192
0,190,9.321065989847715e-05,0.12735109515488147,1.066019356250763,0.233953033387661
0,200,9.25761421319797e-05,0.11117811016738414,0.9864234566688538,0.20982045829296112
0,210,9.194162436548224e-05,0.1317566990852356,0.9468827188014984,0.22644497007131575
0,220,9.130710659898476e-05,0.11509856432676316,0.8876744747161865,0.20386601239442825
0,230,9.067258883248732e-05,0.11334981881082058,0.8608008086681366,0.1994299054145813
0,240,9.003807106598985e-05,0.1449338085949421,0.8072801470756531,0.22566182166337967
0,250,8.940355329949239e-05,0.14936249069869517,0.7754758715629577,0.22691008299589158
0,260,8.876903553299493e-05,0.14121901765465736,0.7567107856273652,0.2168900966644287
0,270,8.813451776649748e-05,0.09420342482626438,0.6973663389682769,0.16394006237387657
0,280,8.75e-05,0.1871867798268795,0.7020544528961181,0.2573922261595726
0,290,8.686548223350254e-05,0.14509396329522134,0.6651154816150665,0.2116055116057396
0,300,8.623096446700509e-05,0.09649325162172318,0.6205379009246826,0.15854704529047012
0,310,8.559644670050761e-05,0.11935364678502083,0.599324107170105,0.17928605973720552
0,320,8.496192893401016e-05,0.13762335032224654,0.5684776425361633,0.1944711148738861
0,330,8.43274111675127e-05,0.1627330794930458,0.5898884356021881,0.22172192484140396
0,340,8.369289340101523e-05,0.1148167185485363,0.5411330461502075,0.16893002539873123
0,350,8.305837563451777e-05,0.11758385747671127,0.5359922647476196,0.17118308544158936
0,360,8.242385786802031e-05,0.11595502123236656,0.5096185058355331,0.16691687256097792
0,370,8.178934010152284e-05,0.12240758296102286,0.5220427989959717,0.1746118649840355
