section,artifact,old_scope,new_scope,run_identity,metric,statistic,old_value,new_value,delta_new_minus_old,comparability,reason,old_row_count,new_row_count,old_sample_count,new_sample_count,old_manifest_sha256,new_manifest_sha256,old_protocol_label,new_protocol_label,old_artifact_sha256,new_artifact_sha256,decision_lock_sha256
final_bootstrap_new_only,bootstrap_ci_final.csv,legacy_vivos_300/no_equivalent_source_cluster_ci,paper_v2_locked_vivos_460/source_utt_id_cluster,selected_method->locked_control,ter,delta_b_minus_a,,0.000080471589,,not_comparable_new_protocol_only,legacy final-test CI is not scope-compatible with the new unseen source-cluster benchmark,0,12,,460,,89712f4873a6de7fb84f912d2380419fc48f56c7499ebed5f62528c749a2a146,legacy_exposed_test,paper_v2_unseen_final_cluster_bootstrap,,92d6e436bb19148900cf54f3613e57c16903ab51b7a433e54038b988cc8b9d7e,ccaeadc332fb38449fc6063143b190b1498e49dd2d6e39dd471a2174ab5aca8d
final_bootstrap_new_only,bootstrap_ci_final.csv,legacy_vivos_300/no_equivalent_source_cluster_ci,paper_v2_locked_vivos_460/source_utt_id_cluster,selected_method->locked_control,wer,delta_b_minus_a,,0.001373390558,,not_comparable_new_protocol_only,legacy final-test CI is not scope-compatible with the new unseen source-cluster benchmark,0,12,,460,,89712f4873a6de7fb84f912d2380419fc48f56c7499ebed5f62528c749a2a146,legacy_exposed_test,paper_v2_unseen_final_cluster_bootstrap,,92d6e436bb19148900cf54f3613e57c16903ab51b7a433e54038b988cc8b9d7e,ccaeadc332fb38449fc6063143b190b1498e49dd2d6e39dd471a2174ab5aca8d
fleurs_bootstrap,bootstrap_ci_results.csv,legacy_exposed_fleurs_857/utt_id_paired,legacy_exposed_fleurs_857/utt_id_singleton_external,"ordinary_baseline[ordinary_lora,lambda=0,seed=42]->locked_control[tone_aware_lora,lambda=0.1,seed=42]",cer,ci_lower,-0.000636662936,-0.002386225636,-0.0017495627,comparable_with_bootstrap_method_note,same 857 singleton utterances; CI implementation label changed from legacy paired percentile to audited ratio-of-totals cluster code,12,12,857,857,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,legacy_paired_percentile,paper_v2_paired_cluster_percentile_ratio_of_totals,d22c815cf5e5279683c03e14b4e182586f56ef20ec74aacdb68a92f50846df31,4118ad56506737c3bc71dc83879c2894240bf9f99388e3fa08f65529d57ccc54,ccaeadc332fb38449fc6063143b190b1498e49dd2d6e39dd471a2174ab5aca8d
fleurs_bootstrap,bootstrap_ci_results.csv,legacy_exposed_fleurs_857/utt_id_paired,legacy_exposed_fleurs_857/utt_id_singleton_external,"ordinary_baseline[ordinary_lora,lambda=0,seed=42]->locked_control[tone_aware_lora,lambda=0.1,seed=42]",cer,ci_upper,0.003668238746,0.002127858018,-0.001540380728,comparable_with_bootstrap_method_note,same 857 singleton utterances; CI implementation label changed from legacy paired percentile to audited ratio-of-totals cluster code,12,12,857,857,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,legacy_paired_percentile,paper_v2_paired_cluster_percentile_ratio_of_totals,d22c815cf5e5279683c03e14b4e182586f56ef20ec74aacdb68a92f50846df31,4118ad56506737c3bc71dc83879c2894240bf9f99388e3fa08f65529d57ccc54,ccaeadc332fb38449fc6063143b190b1498e49dd2d6e39dd471a2174ab5aca8d
fleurs_bootstrap,bootstrap_ci_results.csv,legacy_exposed_fleurs_857/utt_id_paired,legacy_exposed_fleurs_857/utt_id_singleton_external,"ordinary_baseline[ordinary_lora,lambda=0,seed=42]->locked_control[tone_aware_lora,lambda=0.1,seed=42]",cer,delta_b_minus_a,0.001602885193,-0.000069690661,-0.001672575854,comparable_with_bootstrap_method_note,same 857 singleton utterances; CI implementation label changed from legacy paired percentile to audited ratio-of-totals cluster code,12,12,857,857,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,legacy_paired_percentile,paper_v2_paired_cluster_percentile_ratio_of_totals,d22c815cf5e5279683c03e14b4e182586f56ef20ec74aacdb68a92f50846df31,4118ad56506737c3bc71dc83879c2894240bf9f99388e3fa08f65529d57ccc54,ccaeadc332fb38449fc6063143b190b1498e49dd2d6e39dd471a2174ab5aca8d
fleurs_bootstrap,bootstrap_ci_results.csv,legacy_exposed_fleurs_857/utt_id_paired,legacy_exposed_fleurs_857/utt_id_singleton_external,"ordinary_baseline[ordinary_lora,lambda=0,seed=42]->locked_control[tone_aware_lora,lambda=0.1,seed=42]",der,ci_lower,-0.000297176690,-0.001321113573,-0.001023936883,comparable_with_bootstrap_method_note,same 857 singleton utterances; CI implementation label changed from legacy paired percentile to audited ratio-of-totals cluster code,12,12,857,857,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,legacy_paired_percentile,paper_v2_paired_cluster_percentile_ratio_of_totals,d22c815cf5e5279683c03e14b4e182586f56ef20ec74aacdb68a92f50846df31,4118ad56506737c3bc71dc83879c2894240bf9f99388e3fa08f65529d57ccc54,ccaeadc332fb38449fc6063143b190b1498e49dd2d6e39dd471a2174ab5aca8d
fleurs_bootstrap,bootstrap_ci_results.csv,legacy_exposed_fleurs_857/utt_id_paired,legacy_exposed_fleurs_857/utt_id_singleton_external,"ordinary_baseline[ordinary_lora,lambda=0,seed=42]->locked_control[tone_aware_lora,lambda=0.1,seed=42]",der,ci_upper,0.000789788148,0.000179423340,-0.000610364808,comparable_with_bootstrap_method_note,same 857 singleton utterances; CI implementation label changed from legacy paired percentile to audited ratio-of-totals cluster code,12,12,857,857,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,legacy_paired_percentile,paper_v2_paired_cluster_percentile_ratio_of_totals,d22c815cf5e5279683c03e14b4e182586f56ef20ec74aacdb68a92f50846df31,4118ad56506737c3bc71dc83879c2894240bf9f99388e3fa08f65529d57ccc54,ccaeadc332fb38449fc6063143b190b1498e49dd2d6e39dd471a2174ab5aca8d
fleurs_bootstrap,bootstrap_ci_results.csv,legacy_exposed_fleurs_857/utt_id_paired,legacy_exposed_fleurs_857/utt_id_singleton_external,"ordinary_baseline[ordinary_lora,lambda=0,seed=42]->locked_control[tone_aware_lora,lambda=0.1,seed=42]",der,delta_b_minus_a,0.000220194383,-0.000552749700,-0.000772944083,comparable_with_bootstrap_method_note,same 857 singleton utterances; CI implementation label changed from legacy paired percentile to audited ratio-of-totals cluster code,12,12,857,857,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,legacy_paired_percentile,paper_v2_paired_cluster_percentile_ratio_of_totals,d22c815cf5e5279683c03e14b4e182586f56ef20ec74aacdb68a92f50846df31,4118ad56506737c3bc71dc83879c2894240bf9f99388e3fa08f65529d57ccc54,ccaeadc332fb38449fc6063143b190b1498e49dd2d6e39dd471a2174ab5aca8d
fleurs_bootstrap,bootstrap_ci_results.csv,legacy_exposed_fleurs_857/utt_id_paired,legacy_exposed_fleurs_857/utt_id_singleton_external,"ordinary_baseline[ordinary_lora,lambda=0,seed=42]->locked_control[tone_aware_lora,lambda=0.1,seed=42]",ter,ci_lower,-0.002846655712,-0.002864579401,-1.79236889999998e-05,comparable_with_bootstrap_method_note,same 857 singleton utterances; CI implementation label changed from legacy paired percentile to audited ratio-of-totals cluster code,12,12,857,857,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,legacy_paired_percentile,paper_v2_paired_cluster_percentile_ratio_of_totals,d22c815cf5e5279683c03e14b4e182586f56ef20ec74aacdb68a92f50846df31,4118ad56506737c3bc71dc83879c2894240bf9f99388e3fa08f65529d57ccc54,ccaeadc332fb38449fc6063143b190b1498e49dd2d6e39dd471a2174ab5aca8d
fleurs_bootstrap,bootstrap_ci_results.csv,legacy_exposed_fleurs_857/utt_id_paired,legacy_exposed_fleurs_857/utt_id_singleton_external,"ordinary_baseline[ordinary_lora,lambda=0,seed=42]->locked_control[tone_aware_lora,lambda=0.1,seed=42]",ter,ci_upper,0.000953123805,0.000962990498,9.86669300000003e-06,comparable_with_bootstrap_method_note,same 857 singleton utterances; CI implementation label changed from legacy paired percentile to audited ratio-of-totals cluster code,12,12,857,857,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,91e6256c34faf7d26ed459844bd6a3dc390337716d67801f0eca80dcc72bcede,legacy_paired_percentile,paper_v2_paired_cluster_percentile_ratio_of_totals,d22c815cf5e5279683c03e14b4e182586f56ef20ec74aacdb68a92f50846df31,4118ad56506737c3bc71dc83879c2894240bf9f99388e3fa08f65529d57ccc54,ccaeadc332fb38449fc6063143b190b1498e49dd2d6e39dd471a2174ab5aca8d
