epoch,global_step,learning_rate,asr_loss,tone_loss,total_loss
0,1,9.174311926605506e-07,1.033962368965149,1.848333716392517,1.5884625911712646
0,10,9.174311926605506e-06,0.8879485064082675,1.898960828781128,1.457636793454488
0,20,1.834862385321101e-05,0.9076324760913849,1.9013543248176574,1.478038763999939
0,30,2.7522935779816515e-05,0.8680307984352111,1.908250641822815,1.4405060410499573
0,40,3.669724770642202e-05,0.875416362285614,1.8712058305740356,1.4367781400680542
0,50,4.587155963302753e-05,0.8286764740943908,1.8749552845954895,1.3911631226539611
0,60,5.504587155963303e-05,0.708144873380661,1.853082573413849,1.264069676399231
0,70,6.422018348623854e-05,0.5788651823997497,1.8477174639701843,1.1331804275512696
0,80,7.339449541284404e-05,0.34471259266138077,1.8151479005813598,0.8892569839954376
0,90,8.256880733944955e-05,0.14149501845240592,1.7840086221694946,0.6766976356506348
0,100,9.174311926605506e-05,0.12348954938352108,1.7529094338417053,0.6493624150753021
0,110,9.995187680461983e-05,0.11194339320063591,1.7128740072250366,0.6258056104183197
0,120,9.94706448508181e-05,0.13052829615771772,1.6412901878356934,0.6229153752326966
0,130,9.898941289701637e-05,0.1228214144706726,1.6145139336585999,0.607175600528717
0,140,9.850818094321463e-05,0.11820890940725803,1.577737808227539,0.5915302753448486
0,150,9.80269489894129e-05,0.11153335124254227,1.5098525166511536,0.5644891321659088
0,160,9.754571703561117e-05,0.09504068866372109,1.469460654258728,0.5358789026737213
0,170,9.706448508180944e-05,0.1156115023419261,1.4450038909912108,0.5491126894950866
0,180,9.65832531280077e-05,0.10123829953372479,1.36385577917099,0.5103950500488281
0,190,9.610202117420597e-05,0.11180641241371632,1.368861973285675,0.5224650263786316
0,200,9.562078922040424e-05,0.11507229171693326,1.3678414940834045,0.5254247605800628
0,210,9.51395572666025e-05,0.10955418199300766,1.2202563047409059,0.4756310820579529
0,220,9.465832531280077e-05,0.06920172534883022,1.2710683584213256,0.4505222499370575
0,230,9.417709335899904e-05,0.11396714225411415,1.2146498918533326,0.4783621221780777
0,240,9.369586140519731e-05,0.08682568036019803,1.2289291024208069,0.4555044174194336
0,250,9.321462945139558e-05,0.10887879021465778,1.2479519844055176,0.48326440155506134
0,260,9.273339749759385e-05,0.09741497486829757,1.2340468287467956,0.4676290303468704
0,270,9.225216554379212e-05,0.11609065420925617,1.2511146664619446,0.4914250671863556
0,280,9.177093358999039e-05,0.09653224796056747,1.139947336912155,0.43851646184921267
0,290,9.128970163618866e-05,0.09047858249396086,1.2113728880882264,0.453890460729599
0,300,9.080846968238691e-05,0.10554397664964199,1.1802449882030488,0.459617480635643
0,310,9.032723772858518e-05,0.10211163610219956,1.1066034078598022,0.4340926676988602
0,320,8.984600577478345e-05,0.11463287696242333,1.1455492198467254,0.45829765796661376
0,330,8.936477382098172e-05,0.09222347810864448,1.204502022266388,0.4535741060972214
0,340,8.888354186717999e-05,0.13217762373387815,1.2032178401947022,0.49314298927783967
0,350,8.840230991337826e-05,0.10529059022665024,1.2091383814811707,0.4680321246385574
0,360,8.792107795957653e-05,0.14065030217170715,1.1254347801208495,0.47828074991703035
0,370,8.743984600577478e-05,0.09027093537151813,1.0988242864608764,0.41991823017597196
0,380,8.695861405197305e-05,0.0770379189401865,1.1424838185310364,0.4197830706834793
0,390,8.647738209817132e-05,0.11206096932291984,1.1528153896331788,0.45790559649467466
0,400,8.599615014436959e-05,0.092035948112607,1.1776014149188996,0.44531638622283937
0,410,8.551491819056786e-05,0.08814287818968296,1.096462321281433,0.4170815825462341
0,420,8.503368623676613e-05,0.09448885843157769,1.144645196199417,0.4378824353218079
0,430,8.45524542829644e-05,0.08887068629264831,1.1202470719814301,0.4249448150396347
0,440,8.407122232916266e-05,0.11055371314287185,1.0545053601264953,0.4269053339958191
0,450,8.358999037536093e-05,0.09402444213628769,1.0830610513687133,0.4189427673816681
0,460,8.31087584215592e-05,0.07754682935774326,1.1143678426742554,0.4118571877479553
0,470,8.262752646775747e-05,0.11054143626242877,1.079260814189911,0.4343196898698807
0,480,8.214629451395574e-05,0.08379358761012554,1.1531159341335298,0.42972838282585146
0,490,8.1665062560154e-05,0.09313753470778466,1.1274365425109862,0.43136851489543915
0,500,8.118383060635226e-05,0.07252383790910244,1.1624594509601593,0.4212616831064224
0,510,8.070259865255053e-05,0.08629540503025054,1.060867863893509,0.40455577373504636
0,520,8.02213666987488e-05,0.10070859342813492,1.0882750689983367,0.4271911263465881
0,530,7.974013474494707e-05,0.08299284987151623,1.1114808738231658,0.4164371281862259
0,540,7.925890279114534e-05,0.10823167152702809,1.0583314776420594,0.42573113143444063
0,550,7.87776708373436e-05,0.10257789939641952,1.0844726502895354,0.42791971266269685
0,560,7.829643888354186e-05,0.10649450197815895,1.0293440163135528,0.4152977138757706
0,570,7.781520692974013e-05,0.08897460252046585,1.1095836102962493,0.4218497037887573
0,580,7.73339749759384e-05,0.08033151030540467,1.0876678824424744,0.40663189589977267
0,590,7.685274302213667e-05,0.1067176453769207,1.122931319475174,0.44359706044197084
0,600,7.637151106833494e-05,0.1155500328168273,1.12728009223938,0.45373407006263733
0,610,7.589027911453321e-05,0.07776008918881416,1.0809758186340332,0.40205285251140593
0,620,7.540904716073147e-05,0.10087924301624299,1.1934338748455047,0.45890942215919495
0,630,7.492781520692973e-05,0.09153111707419156,1.1446751654148102,0.43493366837501524
0,640,7.444658325312802e-05,0.08807604163885116,1.0923662185668945,0.4157859176397324
0,650,7.396535129932629e-05,0.10727369859814644,1.054395067691803,0.42359223365783694
0,660,7.348411934552456e-05,0.08882627002894879,1.0788744270801545,0.41248861253261565
0,670,7.300288739172282e-05,0.0962222944945097,1.0436625182628632,0.4093210607767105
0,680,7.252165543792108e-05,0.0751095362007618,1.1056006669998169,0.40678974986076355
0,690,7.204042348411935e-05,0.06439867615699768,1.0833583891391754,0.38940621018409727
0,700,7.155919153031762e-05,0.092216232791543,1.0830739855766296,0.41713844537734984
0,710,7.107795957651589e-05,0.09489467740058899,1.047475415468216,0.40913731455802915
0,720,7.059672762271416e-05,0.07509865164756775,1.0422125041484833,0.38776240944862367
1,730,7.011549566891242e-05,0.07769867889583111,1.1332693815231323,0.41767950654029845
1,740,6.963426371511068e-05,0.08827494159340858,1.049050748348236,0.4029901742935181
1,750,6.915303176130895e-05,0.0731499969959259,1.132103830575943,0.41278116106987
1,760,6.867179980750722e-05,0.08642360717058181,1.044833678007126,0.39987372756004336
